1.81075,1.82,0.245,10.0
1.81075,1.88,0.245,10.0
1.81075,1.94,0.245,10.0
1.81075,2.0,0.244,10.0
1.82075,0.02,0.268,10.0
1.82075,0.08,0.267,10.0
1.82075,0.14,0.264,10.0
1.82075,0.2,0.265,10.0
1.82075,0.26,0.264,10.0
1.82075,0.32,0.264,10.0
1.82075,0.38,0.261,10.001
1.82075,0.44,0.262,10.0
1.82075,0.5,0.261,10.0
1.82075,0.56,0.26,10.0
1.82075,1.4,0.251,10.002
1.82075,1.46,0.249,10.0
1.82075,1.52,0.249,10.001
1.82075,1.58,0.249,10.001
1.82075,1.64,0.249,10.003
1.82075,1.7,0.249,10.0
1.82075,1.76,0.248,10.002
1.82075,1.82,0.246,10.001
1.82075,1.88,0.246,10.0
1.82075,1.94,0.247,10.001
1.82075,2.0,0.245,10.0
1.83075,0.02,0.269,10.0
1.83075,0.08,0.27,10.0
1.83075,0.26,0.266,10.0
1.83075,0.32,0.264,10.002
1.83075,0.38,0.264,10.0
1.83075,0.44,0.263,10.001
1.83075,0.5,0.262,10.0
1.83075,0.56,0.262,10.001
1.83075,1.4,0.251,10.0
1.83075,1.46,0.251,10.001
1.83075,1.52,0.25,10.001
1.83075,1.58,0.25,10.001
1.83075,1.64,0.249,10.003
1.83075,1.7,0.249,10.003
1.83075,1.76,0.248,10.003
1.83075,1.82,0.247,10.006
1.83075,1.88,0.248,10.002
1.83075,1.94,0.246,10.001
1.83075,2.0,0.246,10.004
1.84075,0.02,0.271,10.0
1.84075,0.08,0.27,10.0
1.84075,0.14,0.268,10.0
1.84075,0.2,0.267,10.001
1.84075,0.26,0.268,10.002
1.84075,0.32,0.265,10.002
1.84075,0.38,0.266,10.0
1.84075,0.44,0.263,10.0
1.84075,0.5,0.262,10.002
1.84075,0.56,0.263,10.002
1.84075,1.4,0.253,10.004
1.84075,1.46,0.251,10.004
1.84075,1.52,0.252,10.01
1.84075,1.58,0.252,10.012
1.84075,1.64,0.258,12.0
1.84075,1.7,0.251,10.014
1.84075,1.76,0.249,10.013
1.84075,1.82,0.248,10.014
1.84075,1.88,0.248,10.014
1.84075,1.94,0.248,10.008
1.84075,2.0,0.247,10.021
1.85075,0.02,0.274,10.001
1.85075,0.08,0.272,10.002
1.85075,0.14,0.271,10.002
1.85075,0.2,0.269,10.001
1.85075,0.26,0.269,10.003
1.85075,0.32,0.269,10.001
1.85075,0.38,0.268,10.261
1.85075,0.44,0.265,10.004
1.85075,0.5,0.265,10.003
1.85075,0.56,0.264,10.004
1.85075,1.4,0.254,10.015
1.85075,1.46,0.26,12.0
1.85075,1.52,0.253,10.024
1.85075,1.58,0.26,11.471
1.85075,1.64,0.258,11.302
1.85075,1.7,0.257,11.794
1.85075,1.76,0.254,11.046
1.85075,1.82,0.256,12.0
1.85075,1.88,0.256,12.0
1.85075,1.94,0.256,12.0
1.85075,2.0,0.253,11.351
1.86075,0.02,0.282,12.0
1.86075,0.08,0.279,11.572
1.86075,0.14,0.274,10.003
1.86075,0.2,0.275,11.11
1.86075,0.26,0.27,10.005
1.86075,0.32,0.27,10.004
1.86075,0.38,0.275,12.0
1.86075,0.44,0.275,12.0
1.86075,0.5,0.27,11.591
1.86075,0.56,0.265,10.048
1.86075,1.4,0.262,11.823
1.86075,1.46,0.261,12.0
1.86075,1.52,0.26,12.0
1.86075,1.58,0.26,12.0
1.86075,1.64,0.259,12.0
1.86075,1.7,0.259,12.0
1.86075,1.76,0.258,12.0
1.86075,1.82,0.257,12.0
1.86075,1.88,0.256,12.0
1.86075,1.94,0.256,12.0
1.86075,2.0,0.255,12.0
1.87075,0.02,0.282,11.998
1.87075,0.08,0.281,11.158
1.87075,0.14,0.28,11.28
1.87075,0.2,0.28,12.0
1.87075,0.32,0.28,12.0
1.87075,0.38,0.278,12.0
1.87075,0.44,0.275,12.0
1.87075,0.5,0.275,12.0
1.87075,0.56,0.274,12.0
1.87075,1.4,0.263,12.0
1.87075,1.46,0.261,12.0
1.87075,1.52,0.261,12.0
1.87075,1.58,0.26,12.0
1.87075,1.64,0.258,12.0
1.87075,1.7,0.259,12.0
1.87075,1.76,0.259,12.0
1.87075,1.82,0.257,12.0
1.87075,1.88,0.257,12.0
1.87075,1.94,0.256,12.0
1.87075,2.0,0.256,12.0
1.88075,0.02,0.286,12.0
1.88075,0.08,0.282,12.0
1.88075,0.14,0.282,12.0
1.88075,0.2,0.282,12.0
1.88075,0.26,0.28,12.0
1.88075,0.32,0.281,12.0
1.88075,0.38,0.278,12.0
1.88075,0.44,0.278,12.0
1.88075,0.5,0.275,12.0
1.88075,0.56,0.275,12.0
1.88075,1.4,0.264,12.0
1.88075,1.46,0.263,12.0
1.88075,1.52,0.262,12.0
1.88075,1.58,0.262,12.0
1.88075,1.64,0.26,12.0
1.88075,1.7,0.26,12.0
1.88075,1.76,0.258,12.0
1.88075,1.82,0.259,12.0
1.88075,1.88,0.258,12.0
1.88075,1.94,0.257,12.0
1.88075,2.0,0.257,12.0
1.89075,0.02,0.286,12.0
1.89075,0.08,0.286,12.0
1.89075,0.14,0.285,12.0
1.89075,0.2,0.285,12.0
1.89075,0.26,0.282,12.0
1.89075,0.32,0.281,12.0
1.89075,0.38,0.279,12.0
1.89075,0.44,0.279,12.0
1.89075,0.5,0.277,12.0
1.89075,0.56,0.277,12.0
1.89075,1.4,0.263,12.0
1.89075,1.46,0.263,12.0
1.89075,1.52,0.263,12.0
1.89075,1.58,0.262,12.0
1.89075,1.64,0.261,12.0
1.89075,1.7,0.261,12.0
1.89075,1.76,0.26,12.0
1.89075,1.82,0.259,12.0
1.89075,1.88,0.258,12.0
1.89075,1.94,0.258,12.0
1.89075,2.0,0.257,12.0
